RRKM rate, sf=0.970, S*=-13.64, E0=1.12 and Delta=0.89
   En (eV)    k (s-1)
    8.7655 2.0202e+10
    8.7779 2.0345e+10
    8.7903 2.0488e+10
    8.8027 2.0632e+10
    8.8151 2.0777e+10
    8.8275 2.0922e+10
    8.8399 2.1068e+10
    8.8523 2.1215e+10
    8.8647 2.1363e+10
    8.8771 2.1511e+10
    8.8895  2.166e+10
    8.9019 2.1809e+10
    8.9143 2.1959e+10
    8.9267  2.211e+10
    8.9391 2.2262e+10
    8.9515 2.2414e+10
    8.9639 2.2567e+10
    8.9762 2.2721e+10
    8.9886 2.2875e+10
     9.001  2.303e+10
    9.0134 2.3186e+10
    9.0258 2.3343e+10
    9.0382   2.35e+10
    9.0506 2.3658e+10
     9.063 2.3816e+10
    9.0754 2.3976e+10
    9.0878 2.4136e+10
    9.1002 2.4296e+10
    9.1126 2.4458e+10
     9.125  2.462e+10
    9.1374 2.4783e+10
    9.1498 2.4947e+10
    9.1622 2.5111e+10
    9.1746 2.5276e+10
     9.187 2.5442e+10
    9.1994 2.5608e+10
    9.2118 2.5775e+10
    9.2242 2.5943e+10
    9.2366 2.6112e+10
     9.249 2.6281e+10
    9.2614 2.6451e+10
    9.2738 2.6622e+10
    9.2862 2.6794e+10
    9.2986 2.6966e+10
     9.311 2.7139e+10
    9.3234 2.7313e+10
    9.3358 2.7487e+10
    9.3482 2.7662e+10
    9.3606 2.7838e+10
     9.373 2.8015e+10
    9.3854 2.8192e+10
    9.3978  2.837e+10
    9.4102 2.8549e+10
    9.4226 2.8729e+10
     9.435 2.8909e+10
    9.4474  2.909e+10
    9.4598 2.9272e+10
    9.4722 2.9455e+10
    9.4846 2.9638e+10
     9.497 2.9822e+10
    9.5094 3.0007e+10
    9.5218 3.0193e+10
    9.5342 3.0379e+10
    9.5466 3.0566e+10
     9.559 3.0754e+10
    9.5714 3.0942e+10
    9.5838 3.1132e+10
    9.5962 3.1322e+10
    9.6086 3.1513e+10
     9.621 3.1704e+10
    9.6333 3.1897e+10
    9.6457  3.209e+10
    9.6581 3.2284e+10
    9.6705 3.2478e+10
    9.6829 3.2674e+10
    9.6953  3.287e+10
    9.7077 3.3067e+10
    9.7201 3.3265e+10
    9.7325 3.3463e+10
    9.7449 3.3662e+10
    9.7573 3.3862e+10
    9.7697 3.4063e+10
    9.7821 3.4265e+10
    9.7945 3.4467e+10
    9.8069  3.467e+10
    9.8193 3.4874e+10
    9.8317 3.5079e+10
    9.8441 3.5284e+10
    9.8565  3.549e+10
    9.8689 3.5697e+10
    9.8813 3.5905e+10
    9.8937 3.6114e+10
    9.9061 3.6323e+10
    9.9185 3.6533e+10
    9.9309 3.6744e+10
    9.9433 3.6956e+10
    9.9557 3.7168e+10
    9.9681 3.7381e+10
    9.9805 3.7595e+10
    9.9929  3.781e+10
    10.005 3.8026e+10
    10.018 3.8242e+10
     10.03 3.8459e+10
    10.042 3.8677e+10
    10.055 3.8896e+10
    10.067 3.9116e+10
     10.08 3.9336e+10
    10.092 3.9557e+10
    10.104 3.9779e+10
    10.117 4.0002e+10
    10.129 4.0225e+10
    10.142  4.045e+10
    10.154 4.0675e+10
    10.166 4.0901e+10
    10.179 4.1128e+10
    10.191 4.1355e+10
    10.204 4.1584e+10
    10.216 4.1813e+10
    10.228 4.2043e+10
    10.241 4.2273e+10
    10.253 4.2505e+10
    10.266 4.2737e+10
    10.278  4.297e+10
     10.29 4.3204e+10
    10.303 4.3439e+10
    10.315 4.3675e+10
    10.328 4.3911e+10
