RRKM rate, sf=0.970, S*=-15.40, E0=1.35 and Delta=1.32
   En (eV)    k (s-1)
    2.9384 2.1631e+05
    2.9508 2.2853e+05
    2.9632 2.4134e+05
    2.9756 2.5475e+05
     2.988  2.688e+05
    3.0003 2.8351e+05
    3.0127 2.9889e+05
    3.0251 3.1499e+05
    3.0375 3.3182e+05
    3.0499 3.4941e+05
    3.0623  3.678e+05
    3.0747   3.87e+05
    3.0871 4.0705e+05
    3.0995 4.2798e+05
    3.1119 4.4982e+05
    3.1243  4.726e+05
    3.1367 4.9636e+05
    3.1491 5.2113e+05
    3.1615 5.4694e+05
    3.1739 5.7383e+05
    3.1863 6.0184e+05
    3.1987   6.31e+05
    3.2111 6.6136e+05
    3.2235 6.9294e+05
    3.2359  7.258e+05
    3.2483 7.5998e+05
    3.2607 7.9551e+05
    3.2731 8.3244e+05
    3.2855 8.7082e+05
    3.2979 9.1068e+05
    3.3103 9.5208e+05
    3.3227 9.9507e+05
    3.3351 1.0397e+06
    3.3475  1.086e+06
    3.3599  1.134e+06
    3.3723 1.1838e+06
    3.3847 1.2355e+06
    3.3971  1.289e+06
    3.4095 1.3446e+06
    3.4219 1.4021e+06
    3.4343 1.4616e+06
    3.4467 1.5233e+06
    3.4591 1.5872e+06
    3.4715 1.6533e+06
    3.4839 1.7218e+06
    3.4963 1.7926e+06
    3.5087 1.8658e+06
    3.5211 1.9416e+06
    3.5335 2.0199e+06
    3.5459 2.1009e+06
    3.5583 2.1846e+06
    3.5707  2.271e+06
    3.5831 2.3604e+06
    3.5955 2.4527e+06
    3.6079 2.5479e+06
    3.6203 2.6463e+06
    3.6327 2.7479e+06
    3.6451 2.8527e+06
    3.6574 2.9608e+06
    3.6698 3.0724e+06
    3.6822 3.1874e+06
    3.6946 3.3061e+06
     3.707 3.4284e+06
    3.7194 3.5546e+06
    3.7318 3.6845e+06
    3.7442 3.8185e+06
    3.7566 3.9564e+06
     3.769 4.0986e+06
    3.7814  4.245e+06
    3.7938 4.3957e+06
    3.8062 4.5509e+06
    3.8186 4.7106e+06
     3.831  4.875e+06
    3.8434 5.0441e+06
    3.8558 5.2181e+06
    3.8682 5.3971e+06
    3.8806 5.5812e+06
     3.893 5.7705e+06
    3.9054 5.9651e+06
    3.9178 6.1652e+06
    3.9302 6.3708e+06
    3.9426 6.5821e+06
     3.955 6.7993e+06
    3.9674 7.0222e+06
    3.9798 7.2514e+06
    3.9922 7.4866e+06
    4.0046 7.7282e+06
     4.017 7.9762e+06
    4.0294 8.2308e+06
    4.0418 8.4921e+06
    4.0542 8.7603e+06
    4.0666 9.0355e+06
     4.079 9.3178e+06
    4.0914 9.6074e+06
    4.1038 9.9044e+06
    4.1162 1.0209e+07
    4.1286 1.0521e+07
     4.141 1.0841e+07
    4.1534  1.117e+07
    4.1658 1.1506e+07
    4.1782 1.1851e+07
    4.1906 1.2204e+07
     4.203 1.2566e+07
    4.2154 1.2936e+07
    4.2278 1.3316e+07
    4.2402 1.3705e+07
    4.2526 1.4103e+07
     4.265 1.4511e+07
    4.2774 1.4928e+07
    4.2898 1.5355e+07
    4.3022 1.5792e+07
    4.3146  1.624e+07
    4.3269 1.6698e+07
    4.3393 1.7166e+07
    4.3517 1.7645e+07
    4.3641 1.8135e+07
    4.3765 1.8636e+07
    4.3889 1.9149e+07
    4.4013 1.9673e+07
    4.4137 2.0209e+07
    4.4261 2.0757e+07
    4.4385 2.1317e+07
    4.4509 2.1889e+07
    4.4633 2.2474e+07
    4.4757 2.3072e+07
    4.4881 2.3682e+07
    4.5005 2.4306e+07
    4.5129 2.4943e+07
    4.5253 2.5594e+07
    4.5377 2.6259e+07
    4.5501 2.6937e+07
    4.5625  2.763e+07
    4.5749 2.8338e+07
    4.5873  2.906e+07
    4.5997 2.9798e+07
    4.6121  3.055e+07
    4.6245 3.1318e+07
    4.6369 3.2102e+07
    4.6493 3.2902e+07
    4.6617 3.3717e+07
    4.6741 3.4549e+07
    4.6865 3.5399e+07
    4.6989 3.6264e+07
    4.7113 3.7147e+07
    4.7237 3.8048e+07
    4.7361 3.8966e+07
    4.7485 3.9902e+07
    4.7609 4.0857e+07
    4.7733  4.183e+07
    4.7857 4.2821e+07
    4.7981 4.3832e+07
    4.8105 4.4862e+07
    4.8229 4.5912e+07
    4.8353 4.6981e+07
    4.8477 4.8071e+07
    4.8601 4.9181e+07
    4.8725 5.0312e+07
    4.8849 5.1464e+07
    4.8973 5.2637e+07
    4.9097 5.3831e+07
    4.9221 5.5048e+07
    4.9345 5.6287e+07
    4.9469 5.7548e+07
    4.9593 5.8832e+07
    4.9717 6.0139e+07
     4.984  6.147e+07
    4.9964 6.2825e+07
    5.0088 6.4203e+07
    5.0212 6.5605e+07
    5.0336 6.7033e+07
     5.046 6.8485e+07
    5.0584 6.9963e+07
    5.0708 7.1466e+07
    5.0832 7.2995e+07
    5.0956 7.4551e+07
     5.108 7.6133e+07
    5.1204 7.7742e+07
    5.1328 7.9378e+07
    5.1452 8.1042e+07
    5.1576 8.2734e+07
      5.17 8.4455e+07
    5.1824 8.6204e+07
    5.1948 8.7981e+07
    5.2072 8.9789e+07
    5.2196 9.1626e+07
     5.232 9.3493e+07
    5.2444 9.5391e+07
    5.2568  9.732e+07
    5.2692 9.9279e+07
    5.2816 1.0127e+08
     5.294 1.0329e+08
    5.3064 1.0535e+08
    5.3188 1.0744e+08
    5.3312 1.0956e+08
    5.3436 1.1171e+08
     5.356  1.139e+08
    5.3684 1.1612e+08
    5.3808 1.1838e+08
    5.3932 1.2067e+08
    5.4056   1.23e+08
     5.418 1.2536e+08
    5.4304 1.2776e+08
    5.4428  1.302e+08
    5.4552 1.3267e+08
    5.4676 1.3518e+08
      5.48 1.3773e+08
    5.4924 1.4032e+08
    5.5048 1.4294e+08
    5.5172 1.4561e+08
    5.5296 1.4831e+08
     5.542 1.5105e+08
    5.5544 1.5384e+08
    5.5668 1.5666e+08
    5.5792 1.5953e+08
    5.5916 1.6243e+08
     5.604 1.6538e+08
    5.6164 1.6837e+08
    5.6288 1.7141e+08
    5.6412 1.7448e+08
    5.6535 1.7761e+08
    5.6659 1.8077e+08
    5.6783 1.8398e+08
    5.6907 1.8724e+08
    5.7031 1.9054e+08
    5.7155 1.9388e+08
    5.7279 1.9728e+08
    5.7403 2.0072e+08
    5.7527  2.042e+08
    5.7651 2.0774e+08
    5.7775 2.1132e+08
    5.7899 2.1495e+08
    5.8023 2.1863e+08
    5.8147 2.2237e+08
    5.8271 2.2615e+08
    5.8395 2.2998e+08
    5.8519 2.3386e+08
    5.8643  2.378e+08
    5.8767 2.4178e+08
    5.8891 2.4582e+08
    5.9015 2.4991e+08
    5.9139 2.5406e+08
    5.9263 2.5826e+08
    5.9387 2.6251e+08
    5.9511 2.6682e+08
    5.9635 2.7119e+08
    5.9759 2.7561e+08
    5.9883 2.8009e+08
    6.0007 2.8462e+08
    6.0131 2.8921e+08
    6.0255 2.9386e+08
    6.0379 2.9857e+08
    6.0503 3.0334e+08
    6.0627 3.0817e+08
    6.0751 3.1305e+08
    6.0875   3.18e+08
    6.0999 3.2301e+08
    6.1123 3.2808e+08
    6.1247 3.3322e+08
    6.1371 3.3841e+08
    6.1495 3.4367e+08
    6.1619   3.49e+08
    6.1743 3.5438e+08
    6.1867 3.5983e+08
    6.1991 3.6536e+08
    6.2115 3.7094e+08
    6.2239 3.7659e+08
    6.2363 3.8231e+08
    6.2487 3.8809e+08
    6.2611 3.9395e+08
    6.2735 3.9987e+08
    6.2859 4.0586e+08
    6.2983 4.1192e+08
    6.3107 4.1805e+08
     6.323 4.2425e+08
    6.3354 4.3053e+08
    6.3478 4.3687e+08
    6.3602 4.4329e+08
    6.3726 4.4979e+08
     6.385 4.5635e+08
    6.3974 4.6299e+08
    6.4098 4.6971e+08
    6.4222  4.765e+08
    6.4346 4.8336e+08
     6.447 4.9031e+08
    6.4594 4.9733e+08
    6.4718 5.0443e+08
    6.4842  5.116e+08
    6.4966 5.1886e+08
     6.509  5.262e+08
    6.5214 5.3361e+08
    6.5338 5.4111e+08
    6.5462 5.4869e+08
    6.5586 5.5634e+08
     6.571 5.6409e+08
    6.5834 5.7191e+08
    6.5958 5.7983e+08
    6.6082 5.8782e+08
    6.6206  5.959e+08
     6.633 6.0406e+08
    6.6454 6.1231e+08
    6.6578 6.2065e+08
    6.6702 6.2908e+08
    6.6826 6.3759e+08
     6.695 6.4619e+08
    6.7074 6.5488e+08
    6.7198 6.6366e+08
    6.7322 6.7253e+08
    6.7446 6.8149e+08
     6.757 6.9055e+08
    6.7694  6.997e+08
    6.7818 7.0894e+08
    6.7942 7.1827e+08
    6.8066  7.277e+08
     6.819 7.3722e+08
    6.8314 7.4684e+08
    6.8438 7.5655e+08
    6.8562 7.6636e+08
    6.8686 7.7627e+08
     6.881 7.8628e+08
    6.8934 7.9638e+08
    6.9058 8.0659e+08
    6.9182 8.1689e+08
    6.9306  8.273e+08
     6.943 8.3781e+08
    6.9554 8.4841e+08
    6.9678 8.5912e+08
    6.9801 8.6994e+08
    6.9925 8.8086e+08
    7.0049 8.9188e+08
    7.0173 9.0301e+08
    7.0297 9.1424e+08
    7.0421 9.2559e+08
    7.0545 9.3703e+08
    7.0669 9.4859e+08
    7.0793 9.6026e+08
    7.0917 9.7203e+08
    7.1041 9.8391e+08
    7.1165 9.9591e+08
    7.1289  1.008e+09
    7.1413 1.0202e+09
    7.1537 1.0326e+09
    7.1661  1.045e+09
    7.1785 1.0576e+09
    7.1909 1.0702e+09
    7.2033  1.083e+09
    7.2157 1.0959e+09
    7.2281 1.1089e+09
    7.2405 1.1221e+09
    7.2529 1.1353e+09
    7.2653 1.1487e+09
    7.2777 1.1622e+09
    7.2901 1.1758e+09
    7.3025 1.1895e+09
    7.3149 1.2034e+09
    7.3273 1.2174e+09
    7.3397 1.2315e+09
    7.3521 1.2457e+09
    7.3645   1.26e+09
    7.3769 1.2745e+09
    7.3893 1.2891e+09
    7.4017 1.3038e+09
    7.4141 1.3187e+09
    7.4265 1.3337e+09
    7.4389 1.3488e+09
    7.4513  1.364e+09
    7.4637 1.3794e+09
    7.4761 1.3949e+09
    7.4885 1.4105e+09
    7.5009 1.4262e+09
    7.5133 1.4421e+09
    7.5257 1.4582e+09
    7.5381 1.4743e+09
    7.5505 1.4906e+09
    7.5629  1.507e+09
    7.5753 1.5236e+09
    7.5877 1.5403e+09
    7.6001 1.5571e+09
    7.6125 1.5741e+09
    7.6249 1.5912e+09
    7.6373 1.6085e+09
    7.6496 1.6259e+09
     7.662 1.6434e+09
    7.6744 1.6611e+09
    7.6868 1.6789e+09
    7.6992 1.6969e+09
    7.7116  1.715e+09
     7.724 1.7332e+09
    7.7364 1.7516e+09
    7.7488 1.7701e+09
    7.7612 1.7888e+09
    7.7736 1.8077e+09
     7.786 1.8267e+09
    7.7984 1.8458e+09
    7.8108 1.8651e+09
    7.8232 1.8845e+09
    7.8356 1.9041e+09
     7.848 1.9238e+09
    7.8604 1.9437e+09
    7.8728 1.9637e+09
    7.8852 1.9839e+09
    7.8976 2.0043e+09
      7.91 2.0248e+09
    7.9224 2.0455e+09
    7.9348 2.0663e+09
    7.9472 2.0872e+09
    7.9596 2.1084e+09
     7.972 2.1297e+09
    7.9844 2.1511e+09
    7.9968 2.1727e+09
    8.0092 2.1945e+09
    8.0216 2.2164e+09
     8.034 2.2385e+09
    8.0464 2.2608e+09
    8.0588 2.2832e+09
    8.0712 2.3058e+09
    8.0836 2.3286e+09
     8.096 2.3515e+09
    8.1084 2.3746e+09
    8.1208 2.3978e+09
    8.1332 2.4213e+09
    8.1456 2.4448e+09
     8.158 2.4686e+09
    8.1704 2.4925e+09
    8.1828 2.5167e+09
    8.1952 2.5409e+09
    8.2076 2.5654e+09
      8.22   2.59e+09
    8.2324 2.6148e+09
    8.2448 2.6398e+09
    8.2572 2.6649e+09
    8.2696 2.6902e+09
     8.282 2.7158e+09
    8.2944 2.7414e+09
    8.3067 2.7673e+09
    8.3191 2.7933e+09
    8.3315 2.8196e+09
    8.3439  2.846e+09
    8.3563 2.8725e+09
    8.3687 2.8993e+09
    8.3811 2.9262e+09
    8.3935 2.9534e+09
    8.4059 2.9807e+09
    8.4183 3.0082e+09
    8.4307 3.0359e+09
    8.4431 3.0638e+09
    8.4555 3.0918e+09
    8.4679 3.1201e+09
    8.4803 3.1485e+09
    8.4927 3.1771e+09
    8.5051  3.206e+09
    8.5175  3.235e+09
    8.5299 3.2641e+09
    8.5423 3.2936e+09
    8.5547 3.3232e+09
    8.5671 3.3529e+09
    8.5795 3.3829e+09
    8.5919 3.4131e+09
    8.6043 3.4434e+09
    8.6167  3.474e+09
    8.6291 3.5048e+09
    8.6415 3.5357e+09
    8.6539 3.5669e+09
    8.6663 3.5983e+09
    8.6787 3.6298e+09
    8.6911 3.6616e+09
    8.7035 3.6936e+09
    8.7159 3.7257e+09
    8.7283 3.7581e+09
    8.7407 3.7907e+09
    8.7531 3.8235e+09
    8.7655 3.8565e+09
    8.7779 3.8896e+09
    8.7903 3.9231e+09
    8.8027 3.9567e+09
    8.8151 3.9905e+09
    8.8275 4.0245e+09
    8.8399 4.0588e+09
    8.8523 4.0932e+09
    8.8647 4.1279e+09
    8.8771 4.1627e+09
    8.8895 4.1978e+09
    8.9019 4.2331e+09
    8.9143 4.2686e+09
    8.9267 4.3044e+09
    8.9391 4.3403e+09
    8.9515 4.3765e+09
    8.9639 4.4129e+09
    8.9762 4.4495e+09
    8.9886 4.4863e+09
     9.001 4.5234e+09
    9.0134 4.5606e+09
    9.0258 4.5981e+09
    9.0382 4.6358e+09
    9.0506 4.6737e+09
     9.063 4.7119e+09
    9.0754 4.7502e+09
    9.0878 4.7889e+09
    9.1002 4.8277e+09
    9.1126 4.8667e+09
     9.125  4.906e+09
    9.1374 4.9455e+09
    9.1498 4.9853e+09
    9.1622 5.0252e+09
    9.1746 5.0654e+09
     9.187 5.1058e+09
    9.1994 5.1465e+09
    9.2118 5.1874e+09
    9.2242 5.2285e+09
    9.2366 5.2699e+09
     9.249 5.3115e+09
    9.2614 5.3533e+09
    9.2738 5.3953e+09
    9.2862 5.4376e+09
    9.2986 5.4802e+09
     9.311  5.523e+09
    9.3234  5.566e+09
    9.3358 5.6092e+09
    9.3482 5.6527e+09
    9.3606 5.6964e+09
     9.373 5.7404e+09
    9.3854 5.7846e+09
    9.3978 5.8291e+09
    9.4102 5.8738e+09
    9.4226 5.9187e+09
     9.435 5.9639e+09
    9.4474 6.0094e+09
    9.4598  6.055e+09
    9.4722  6.101e+09
    9.4846 6.1471e+09
     9.497 6.1936e+09
    9.5094 6.2402e+09
    9.5218 6.2871e+09
    9.5342 6.3343e+09
    9.5466 6.3818e+09
     9.559 6.4294e+09
    9.5714 6.4774e+09
    9.5838 6.5256e+09
    9.5962  6.574e+09
    9.6086 6.6227e+09
     9.621 6.6716e+09
    9.6333 6.7208e+09
    9.6457 6.7703e+09
    9.6581   6.82e+09
    9.6705   6.87e+09
    9.6829 6.9203e+09
    9.6953 6.9708e+09
    9.7077 7.0215e+09
    9.7201 7.0725e+09
    9.7325 7.1238e+09
    9.7449 7.1754e+09
    9.7573 7.2271e+09
    9.7697 7.2792e+09
    9.7821 7.3316e+09
    9.7945 7.3842e+09
    9.8069  7.437e+09
    9.8193 7.4902e+09
    9.8317 7.5436e+09
    9.8441 7.5973e+09
    9.8565 7.6512e+09
    9.8689 7.7054e+09
    9.8813 7.7599e+09
    9.8937 7.8146e+09
    9.9061 7.8696e+09
    9.9185 7.9249e+09
    9.9309 7.9805e+09
    9.9433 8.0363e+09
    9.9557 8.0925e+09
    9.9681 8.1488e+09
    9.9805 8.2055e+09
    9.9929 8.2624e+09
    10.005 8.3196e+09
    10.018 8.3771e+09
     10.03 8.4349e+09
    10.042  8.493e+09
    10.055 8.5513e+09
    10.067 8.6099e+09
     10.08 8.6688e+09
    10.092  8.728e+09
    10.104 8.7874e+09
    10.117 8.8471e+09
    10.129 8.9071e+09
    10.142 8.9675e+09
    10.154  9.028e+09
    10.166 9.0889e+09
    10.179 9.1501e+09
    10.191 9.2115e+09
    10.204 9.2732e+09
    10.216 9.3353e+09
    10.228 9.3976e+09
    10.241 9.4602e+09
    10.253  9.523e+09
    10.266 9.5863e+09
    10.278 9.6497e+09
     10.29 9.7135e+09
    10.303 9.7775e+09
    10.315 9.8419e+09
    10.328 9.9065e+09
     10.34 9.9715e+09
    10.352 1.0037e+10
    10.365 1.0102e+10
    10.377 1.0168e+10
     10.39 1.0234e+10
    10.402 1.0301e+10
    10.414 1.0367e+10
    10.427 1.0434e+10
    10.439 1.0502e+10
    10.452 1.0569e+10
    10.464 1.0637e+10
    10.476 1.0705e+10
    10.489 1.0774e+10
    10.501 1.0843e+10
    10.514 1.0912e+10
    10.526 1.0981e+10
    10.538 1.1051e+10
    10.551 1.1121e+10
    10.563 1.1191e+10
    10.576 1.1262e+10
    10.588 1.1333e+10
      10.6 1.1404e+10
    10.613 1.1476e+10
    10.625 1.1548e+10
    10.638  1.162e+10
     10.65 1.1692e+10
    10.662 1.1765e+10
    10.675 1.1838e+10
    10.687 1.1912e+10
      10.7 1.1986e+10
    10.712  1.206e+10
    10.724 1.2134e+10
    10.737 1.2209e+10
    10.749 1.2284e+10
    10.762 1.2359e+10
    10.774 1.2435e+10
    10.786 1.2511e+10
    10.799 1.2587e+10
    10.811 1.2664e+10
    10.824  1.274e+10
    10.836 1.2818e+10
    10.848 1.2895e+10
    10.861 1.2973e+10
    10.873 1.3051e+10
    10.886  1.313e+10
    10.898 1.3209e+10
     10.91 1.3288e+10
    10.923 1.3367e+10
    10.935 1.3447e+10
    10.948 1.3527e+10
     10.96 1.3608e+10
    10.972 1.3688e+10
    10.985  1.377e+10
    10.997 1.3851e+10
     11.01 1.3933e+10
    11.022 1.4015e+10
    11.034 1.4097e+10
    11.047  1.418e+10
    11.059 1.4263e+10
    11.072 1.4346e+10
    11.084  1.443e+10
    11.096 1.4514e+10
    11.109 1.4599e+10
    11.121 1.4683e+10
    11.134 1.4768e+10
    11.146 1.4854e+10
    11.158  1.494e+10
    11.171 1.5026e+10
    11.183 1.5112e+10
    11.196 1.5199e+10
    11.208 1.5286e+10
     11.22 1.5373e+10
    11.233 1.5461e+10
    11.245 1.5549e+10
    11.258 1.5638e+10
     11.27 1.5726e+10
    11.282 1.5815e+10
    11.295 1.5905e+10
    11.307 1.5995e+10
    11.319 1.6085e+10
    11.332 1.6175e+10
    11.344 1.6266e+10
    11.357 1.6357e+10
    11.369 1.6449e+10
    11.381  1.654e+10
    11.394 1.6633e+10
    11.406 1.6725e+10
    11.419 1.6818e+10
    11.431 1.6911e+10
    11.443 1.7005e+10
    11.456 1.7099e+10
    11.468 1.7193e+10
    11.481 1.7288e+10
    11.493 1.7383e+10
    11.505 1.7478e+10
    11.518 1.7573e+10
     11.53  1.767e+10
    11.543 1.7766e+10
    11.555 1.7863e+10
    11.567  1.796e+10
     11.58 1.8057e+10
    11.592 1.8155e+10
    11.605 1.8253e+10
    11.617 1.8351e+10
    11.629  1.845e+10
    11.642 1.8549e+10
    11.654 1.8649e+10
    11.667 1.8749e+10
    11.679 1.8849e+10
    11.691  1.895e+10
    11.704 1.9051e+10
    11.716 1.9152e+10
    11.729 1.9254e+10
    11.741 1.9356e+10
    11.753 1.9458e+10
    11.766 1.9561e+10
    11.778 1.9664e+10
    11.791 1.9768e+10
    11.803 1.9871e+10
    11.815 1.9976e+10
    11.828  2.008e+10
     11.84 2.0185e+10
    11.853  2.029e+10
    11.865 2.0396e+10
    11.877 2.0502e+10
     11.89 2.0608e+10
    11.902 2.0715e+10
    11.915 2.0822e+10
    11.927  2.093e+10
    11.939 2.1038e+10
    11.952 2.1146e+10
    11.964 2.1254e+10
    11.977 2.1363e+10
    11.989 2.1473e+10
    12.001 2.1582e+10
    12.014 2.1692e+10
    12.026 2.1803e+10
    12.039 2.1914e+10
    12.051 2.2025e+10
    12.063 2.2136e+10
    12.076 2.2248e+10
    12.088  2.236e+10
    12.101 2.2473e+10
    12.113 2.2586e+10
    12.125 2.2699e+10
    12.138 2.2813e+10
     12.15 2.2927e+10
    12.163 2.3042e+10
    12.175 2.3157e+10
    12.187 2.3272e+10
      12.2 2.3388e+10
    12.212 2.3504e+10
    12.225  2.362e+10
    12.237 2.3737e+10
    12.249 2.3854e+10
    12.262 2.3972e+10
    12.274 2.4089e+10
    12.287 2.4208e+10
    12.299 2.4326e+10
    12.311 2.4445e+10
    12.324 2.4565e+10
    12.336 2.4685e+10
    12.349 2.4805e+10
    12.361 2.4925e+10
    12.373 2.5046e+10
    12.386 2.5168e+10
    12.398 2.5289e+10
    12.411 2.5411e+10
    12.423 2.5534e+10
    12.435 2.5657e+10
    12.448  2.578e+10
     12.46 2.5904e+10
    12.473 2.6028e+10
    12.485 2.6152e+10
    12.497 2.6277e+10
     12.51 2.6402e+10
    12.522 2.6528e+10
    12.535 2.6654e+10
    12.547  2.678e+10
    12.559 2.6907e+10
    12.572 2.7034e+10
    12.584 2.7161e+10
    12.597 2.7289e+10
    12.609 2.7417e+10
    12.621 2.7546e+10
    12.634 2.7675e+10
    12.646 2.7805e+10
    12.658 2.7934e+10
    12.671 2.8065e+10
    12.683 2.8195e+10
    12.696 2.8326e+10
    12.708 2.8458e+10
     12.72  2.859e+10
    12.733 2.8722e+10
    12.745 2.8854e+10
    12.758 2.8987e+10
     12.77 2.9121e+10
    12.782 2.9254e+10
    12.795 2.9389e+10
    12.807 2.9523e+10
     12.82 2.9658e+10
    12.832 2.9793e+10
    12.844 2.9929e+10
    12.857 3.0065e+10
    12.869 3.0202e+10
    12.882 3.0339e+10
    12.894 3.0476e+10
    12.906 3.0614e+10
    12.919 3.0752e+10
    12.931 3.0891e+10
    12.944 3.1029e+10
    12.956 3.1169e+10
    12.968 3.1309e+10
    12.981 3.1449e+10
    12.993 3.1589e+10
    13.006  3.173e+10
    13.018 3.1871e+10
     13.03 3.2013e+10
    13.043 3.2155e+10
    13.055 3.2298e+10
    13.068 3.2441e+10
     13.08 3.2584e+10
    13.092 3.2728e+10
    13.105 3.2872e+10
    13.117 3.3017e+10
     13.13 3.3162e+10
    13.142 3.3307e+10
    13.154 3.3453e+10
    13.167 3.3599e+10
    13.179 3.3745e+10
    13.192 3.3892e+10
    13.204  3.404e+10
    13.216 3.4188e+10
    13.229 3.4336e+10
    13.241 3.4484e+10
    13.254 3.4633e+10
    13.266 3.4783e+10
    13.278 3.4933e+10
    13.291 3.5083e+10
    13.303 3.5233e+10
    13.316 3.5385e+10
    13.328 3.5536e+10
     13.34 3.5688e+10
    13.353  3.584e+10
    13.365 3.5993e+10
    13.378 3.6146e+10
     13.39 3.6299e+10
    13.402 3.6453e+10
    13.415 3.6608e+10
    13.427 3.6763e+10
     13.44 3.6918e+10
    13.452 3.7073e+10
    13.464 3.7229e+10
    13.477 3.7386e+10
    13.489 3.7542e+10
    13.502   3.77e+10
    13.514 3.7857e+10
    13.526 3.8015e+10
    13.539 3.8174e+10
    13.551 3.8333e+10
    13.564 3.8492e+10
    13.576 3.8652e+10
    13.588 3.8812e+10
    13.601 3.8972e+10
    13.613 3.9133e+10
    13.626 3.9295e+10
    13.638 3.9456e+10
     13.65 3.9619e+10
    13.663 3.9781e+10
