RRKM rate, sf=0.970, S*=-14.15, E0=1.32 and Delta=1.30
   En (eV)    k (s-1)
    2.8888 3.7261e+05
    2.9012  3.934e+05
    2.9136 4.1518e+05
     2.926 4.3797e+05
    2.9384 4.6182e+05
    2.9508 4.8677e+05
    2.9632 5.1285e+05
    2.9756 5.4012e+05
     2.988 5.6861e+05
    3.0003 5.9836e+05
    3.0127 6.2944e+05
    3.0251 6.6187e+05
    3.0375  6.957e+05
    3.0499   7.31e+05
    3.0623 7.6781e+05
    3.0747 8.0617e+05
    3.0871 8.4615e+05
    3.0995  8.878e+05
    3.1119 9.3117e+05
    3.1243 9.7633e+05
    3.1367 1.0233e+06
    3.1491 1.0722e+06
    3.1615 1.1231e+06
    3.1739  1.176e+06
    3.1863 1.2309e+06
    3.1987 1.2881e+06
    3.2111 1.3474e+06
    3.2235 1.4091e+06
    3.2359 1.4731e+06
    3.2483 1.5396e+06
    3.2607 1.6086e+06
    3.2731 1.6801e+06
    3.2855 1.7543e+06
    3.2979 1.8313e+06
    3.3103 1.9111e+06
    3.3227 1.9938e+06
    3.3351 2.0795e+06
    3.3475 2.1683e+06
    3.3599 2.2603e+06
    3.3723 2.3555e+06
    3.3847  2.454e+06
    3.3971  2.556e+06
    3.4095 2.6616e+06
    3.4219 2.7708e+06
    3.4343 2.8837e+06
    3.4467 3.0004e+06
    3.4591 3.1211e+06
    3.4715 3.2459e+06
    3.4839 3.3748e+06
    3.4963 3.5079e+06
    3.5087 3.6455e+06
    3.5211 3.7875e+06
    3.5335 3.9341e+06
    3.5459 4.0854e+06
    3.5583 4.2416e+06
    3.5707 4.4028e+06
    3.5831  4.569e+06
    3.5955 4.7405e+06
    3.6079 4.9172e+06
    3.6203 5.0995e+06
    3.6327 5.2874e+06
    3.6451  5.481e+06
    3.6574 5.6805e+06
    3.6698  5.886e+06
    3.6822 6.0977e+06
    3.6946 6.3157e+06
     3.707 6.5401e+06
    3.7194 6.7712e+06
    3.7318  7.009e+06
    3.7442 7.2537e+06
    3.7566 7.5054e+06
     3.769 7.7644e+06
    3.7814 8.0308e+06
    3.7938 8.3047e+06
    3.8062 8.5864e+06
    3.8186 8.8759e+06
     3.831 9.1735e+06
    3.8434 9.4794e+06
    3.8558 9.7936e+06
    3.8682 1.0116e+07
    3.8806 1.0448e+07
     3.893 1.0789e+07
    3.9054 1.1138e+07
    3.9178 1.1497e+07
    3.9302 1.1866e+07
    3.9426 1.2244e+07
     3.955 1.2633e+07
    3.9674 1.3031e+07
    3.9798  1.344e+07
    3.9922 1.3859e+07
    4.0046 1.4289e+07
     4.017  1.473e+07
    4.0294 1.5182e+07
    4.0418 1.5645e+07
    4.0542  1.612e+07
    4.0666 1.6607e+07
     4.079 1.7106e+07
    4.0914 1.7618e+07
    4.1038 1.8141e+07
    4.1162 1.8678e+07
    4.1286 1.9227e+07
     4.141  1.979e+07
    4.1534 2.0367e+07
    4.1658 2.0956e+07
    4.1782  2.156e+07
    4.1906 2.2179e+07
     4.203 2.2811e+07
    4.2154 2.3459e+07
    4.2278 2.4121e+07
    4.2402 2.4799e+07
    4.2526 2.5492e+07
     4.265 2.6201e+07
    4.2774 2.6926e+07
    4.2898 2.7668e+07
    4.3022 2.8426e+07
    4.3146 2.9201e+07
    4.3269 2.9994e+07
    4.3393 3.0803e+07
    4.3517 3.1631e+07
    4.3641 3.2477e+07
    4.3765 3.3341e+07
    4.3889 3.4224e+07
    4.4013 3.5126e+07
    4.4137 3.6047e+07
    4.4261 3.6987e+07
    4.4385 3.7948e+07
    4.4509 3.8929e+07
    4.4633 3.9931e+07
    4.4757 4.0953e+07
    4.4881 4.1997e+07
    4.5005 4.3062e+07
    4.5129 4.4149e+07
    4.5253 4.5258e+07
    4.5377  4.639e+07
    4.5501 4.7545e+07
    4.5625 4.8724e+07
    4.5749 4.9925e+07
    4.5873 5.1151e+07
    4.5997 5.2401e+07
    4.6121 5.3676e+07
    4.6245 5.4976e+07
    4.6369 5.6301e+07
    4.6493 5.7652e+07
    4.6617 5.9029e+07
    4.6741 6.0433e+07
    4.6865 6.1864e+07
    4.6989 6.3322e+07
    4.7113 6.4808e+07
    4.7237 6.6321e+07
    4.7361 6.7864e+07
    4.7485 6.9435e+07
    4.7609 7.1036e+07
    4.7733 7.2666e+07
    4.7857 7.4326e+07
    4.7981 7.6017e+07
    4.8105 7.7739e+07
    4.8229 7.9492e+07
    4.8353 8.1277e+07
    4.8477 8.3094e+07
    4.8601 8.4944e+07
    4.8725 8.6826e+07
    4.8849 8.8742e+07
    4.8973 9.0693e+07
    4.9097 9.2677e+07
    4.9221 9.4697e+07
    4.9345 9.6751e+07
    4.9469 9.8842e+07
    4.9593 1.0097e+08
    4.9717 1.0313e+08
     4.984 1.0533e+08
    4.9964 1.0757e+08
    5.0088 1.0984e+08
    5.0212 1.1216e+08
    5.0336 1.1451e+08
     5.046  1.169e+08
    5.0584 1.1934e+08
    5.0708 1.2181e+08
    5.0832 1.2432e+08
    5.0956 1.2688e+08
     5.108 1.2948e+08
    5.1204 1.3212e+08
    5.1328  1.348e+08
    5.1452 1.3752e+08
    5.1576 1.4029e+08
      5.17 1.4311e+08
    5.1824 1.4597e+08
    5.1948 1.4887e+08
    5.2072 1.5182e+08
    5.2196 1.5482e+08
     5.232 1.5786e+08
    5.2444 1.6096e+08
    5.2568  1.641e+08
    5.2692 1.6728e+08
    5.2816 1.7052e+08
     5.294 1.7381e+08
    5.3064 1.7715e+08
    5.3188 1.8053e+08
    5.3312 1.8397e+08
    5.3436 1.8747e+08
     5.356 1.9101e+08
    5.3684 1.9461e+08
    5.3808 1.9826e+08
    5.3932 2.0196e+08
    5.4056 2.0572e+08
     5.418 2.0954e+08
    5.4304 2.1341e+08
    5.4428 2.1734e+08
    5.4552 2.2132e+08
    5.4676 2.2537e+08
      5.48 2.2947e+08
    5.4924 2.3363e+08
    5.5048 2.3785e+08
    5.5172 2.4213e+08
    5.5296 2.4647e+08
     5.542 2.5087e+08
    5.5544 2.5533e+08
    5.5668 2.5986e+08
    5.5792 2.6445e+08
    5.5916  2.691e+08
     5.604 2.7382e+08
    5.6164  2.786e+08
    5.6288 2.8345e+08
    5.6412 2.8836e+08
    5.6535 2.9335e+08
    5.6659 2.9839e+08
    5.6783 3.0351e+08
    5.6907  3.087e+08
    5.7031 3.1395e+08
    5.7155 3.1928e+08
    5.7279 3.2468e+08
    5.7403 3.3015e+08
    5.7527 3.3569e+08
    5.7651  3.413e+08
    5.7775 3.4699e+08
    5.7899 3.5275e+08
    5.8023 3.5858e+08
    5.8147  3.645e+08
    5.8271 3.7048e+08
    5.8395 3.7655e+08
    5.8519 3.8269e+08
    5.8643 3.8891e+08
    5.8767 3.9521e+08
    5.8891 4.0159e+08
    5.9015 4.0805e+08
    5.9139 4.1459e+08
    5.9263 4.2122e+08
    5.9387 4.2792e+08
    5.9511 4.3471e+08
    5.9635 4.4158e+08
    5.9759 4.4854e+08
    5.9883 4.5558e+08
    6.0007 4.6271e+08
    6.0131 4.6992e+08
    6.0255 4.7723e+08
    6.0379 4.8462e+08
    6.0503  4.921e+08
    6.0627 4.9967e+08
    6.0751 5.0733e+08
    6.0875 5.1508e+08
    6.0999 5.2293e+08
    6.1123 5.3086e+08
    6.1247 5.3889e+08
    6.1371 5.4701e+08
    6.1495 5.5523e+08
    6.1619 5.6355e+08
    6.1743 5.7196e+08
    6.1867 5.8046e+08
    6.1991 5.8907e+08
    6.2115 5.9778e+08
    6.2239 6.0658e+08
    6.2363 6.1549e+08
    6.2487 6.2449e+08
    6.2611  6.336e+08
    6.2735 6.4281e+08
    6.2859 6.5212e+08
    6.2983 6.6154e+08
    6.3107 6.7106e+08
     6.323 6.8069e+08
    6.3354 6.9043e+08
    6.3478 7.0027e+08
    6.3602 7.1022e+08
    6.3726 7.2028e+08
     6.385 7.3045e+08
    6.3974 7.4073e+08
    6.4098 7.5112e+08
    6.4222 7.6162e+08
    6.4346 7.7224e+08
     6.447 7.8297e+08
    6.4594 7.9382e+08
    6.4718 8.0478e+08
    6.4842 8.1586e+08
    6.4966 8.2705e+08
     6.509 8.3836e+08
    6.5214 8.4979e+08
    6.5338 8.6134e+08
    6.5462 8.7302e+08
    6.5586  8.848e+08
     6.571 8.9671e+08
    6.5834 9.0875e+08
    6.5958 9.2092e+08
    6.6082  9.332e+08
    6.6206 9.4561e+08
     6.633 9.5815e+08
    6.6454 9.7081e+08
    6.6578  9.836e+08
    6.6702 9.9652e+08
    6.6826 1.0096e+09
     6.695 1.0228e+09
    6.7074 1.0361e+09
    6.7198 1.0495e+09
    6.7322 1.0631e+09
    6.7446 1.0768e+09
     6.757 1.0906e+09
    6.7694 1.1046e+09
    6.7818 1.1188e+09
    6.7942  1.133e+09
    6.8066 1.1474e+09
     6.819 1.1619e+09
    6.8314 1.1766e+09
    6.8438 1.1914e+09
    6.8562 1.2064e+09
    6.8686 1.2215e+09
     6.881 1.2367e+09
    6.8934 1.2521e+09
    6.9058 1.2676e+09
    6.9182 1.2833e+09
    6.9306 1.2991e+09
     6.943 1.3151e+09
    6.9554 1.3312e+09
    6.9678 1.3475e+09
    6.9801 1.3639e+09
    6.9925 1.3805e+09
    7.0049 1.3972e+09
    7.0173 1.4141e+09
    7.0297 1.4312e+09
    7.0421 1.4483e+09
    7.0545 1.4657e+09
    7.0669 1.4832e+09
    7.0793 1.5009e+09
    7.0917 1.5187e+09
    7.1041 1.5367e+09
    7.1165 1.5548e+09
    7.1289 1.5731e+09
    7.1413 1.5916e+09
    7.1537 1.6102e+09
    7.1661  1.629e+09
    7.1785 1.6479e+09
    7.1909 1.6671e+09
    7.2033 1.6864e+09
    7.2157 1.7058e+09
    7.2281 1.7255e+09
    7.2405 1.7453e+09
    7.2529 1.7652e+09
    7.2653 1.7854e+09
    7.2777 1.8057e+09
    7.2901 1.8262e+09
    7.3025 1.8468e+09
    7.3149 1.8677e+09
    7.3273 1.8887e+09
    7.3397 1.9099e+09
    7.3521 1.9312e+09
    7.3645 1.9528e+09
    7.3769 1.9745e+09
    7.3893 1.9964e+09
    7.4017 2.0185e+09
    7.4141 2.0408e+09
    7.4265 2.0633e+09
    7.4389 2.0859e+09
    7.4513 2.1087e+09
    7.4637 2.1317e+09
    7.4761  2.155e+09
    7.4885 2.1783e+09
    7.5009 2.2019e+09
    7.5133 2.2257e+09
    7.5257 2.2497e+09
    7.5381 2.2738e+09
    7.5505 2.2982e+09
    7.5629 2.3227e+09
    7.5753 2.3475e+09
    7.5877 2.3724e+09
    7.6001 2.3975e+09
    7.6125 2.4229e+09
    7.6249 2.4484e+09
    7.6373 2.4741e+09
    7.6496 2.5001e+09
     7.662 2.5262e+09
    7.6744 2.5525e+09
    7.6868 2.5791e+09
    7.6992 2.6058e+09
    7.7116 2.6328e+09
     7.724 2.6599e+09
    7.7364 2.6873e+09
    7.7488 2.7149e+09
    7.7612 2.7427e+09
    7.7736 2.7707e+09
     7.786 2.7989e+09
    7.7984 2.8273e+09
    7.8108 2.8559e+09
    7.8232 2.8848e+09
    7.8356 2.9138e+09
     7.848 2.9431e+09
    7.8604 2.9726e+09
    7.8728 3.0023e+09
    7.8852 3.0323e+09
    7.8976 3.0624e+09
      7.91 3.0928e+09
    7.9224 3.1234e+09
    7.9348 3.1542e+09
    7.9472 3.1853e+09
    7.9596 3.2166e+09
     7.972 3.2481e+09
    7.9844 3.2798e+09
    7.9968 3.3117e+09
    8.0092 3.3439e+09
    8.0216 3.3763e+09
     8.034  3.409e+09
    8.0464 3.4419e+09
    8.0588  3.475e+09
    8.0712 3.5083e+09
    8.0836 3.5419e+09
     8.096 3.5757e+09
    8.1084 3.6098e+09
    8.1208  3.644e+09
    8.1332 3.6786e+09
    8.1456 3.7134e+09
     8.158 3.7484e+09
    8.1704 3.7836e+09
    8.1828 3.8191e+09
    8.1952 3.8548e+09
    8.2076 3.8908e+09
      8.22 3.9271e+09
    8.2324 3.9635e+09
    8.2448 4.0002e+09
    8.2572 4.0372e+09
    8.2696 4.0744e+09
     8.282 4.1119e+09
    8.2944 4.1496e+09
    8.3067 4.1876e+09
    8.3191 4.2258e+09
    8.3315 4.2643e+09
    8.3439 4.3031e+09
    8.3563 4.3421e+09
    8.3687 4.3813e+09
    8.3811 4.4208e+09
    8.3935 4.4606e+09
    8.4059 4.5006e+09
    8.4183 4.5409e+09
    8.4307 4.5815e+09
    8.4431 4.6223e+09
    8.4555 4.6634e+09
    8.4679 4.7048e+09
    8.4803 4.7464e+09
    8.4927 4.7882e+09
    8.5051 4.8304e+09
    8.5175 4.8728e+09
    8.5299 4.9155e+09
    8.5423 4.9585e+09
    8.5547 5.0017e+09
    8.5671 5.0452e+09
    8.5795  5.089e+09
    8.5919  5.133e+09
    8.6043 5.1774e+09
    8.6167  5.222e+09
    8.6291 5.2668e+09
    8.6415  5.312e+09
    8.6539 5.3575e+09
    8.6663 5.4032e+09
    8.6787 5.4492e+09
    8.6911 5.4955e+09
    8.7035 5.5421e+09
    8.7159 5.5889e+09
    8.7283 5.6361e+09
    8.7407 5.6835e+09
    8.7531 5.7312e+09
    8.7655 5.7792e+09
    8.7779 5.8275e+09
    8.7903 5.8761e+09
    8.8027  5.925e+09
    8.8151 5.9742e+09
    8.8275 6.0236e+09
    8.8399 6.0733e+09
    8.8523 6.1234e+09
    8.8647 6.1738e+09
    8.8771 6.2244e+09
    8.8895 6.2753e+09
    8.9019 6.3266e+09
    8.9143 6.3781e+09
    8.9267   6.43e+09
    8.9391 6.4821e+09
    8.9515 6.5346e+09
    8.9639 6.5873e+09
    8.9762 6.6404e+09
    8.9886 6.6937e+09
     9.001 6.7474e+09
    9.0134 6.8014e+09
    9.0258 6.8557e+09
    9.0382 6.9103e+09
    9.0506 6.9652e+09
     9.063 7.0204e+09
    9.0754 7.0759e+09
    9.0878 7.1318e+09
    9.1002 7.1879e+09
    9.1126 7.2444e+09
     9.125 7.3012e+09
    9.1374 7.3583e+09
    9.1498 7.4157e+09
    9.1622 7.4735e+09
    9.1746 7.5315e+09
     9.187 7.5899e+09
    9.1994 7.6486e+09
    9.2118 7.7076e+09
    9.2242  7.767e+09
    9.2366 7.8267e+09
     9.249 7.8866e+09
    9.2614  7.947e+09
    9.2738 8.0076e+09
    9.2862 8.0687e+09
    9.2986 8.1299e+09
     9.311 8.1916e+09
    9.3234 8.2536e+09
    9.3358 8.3159e+09
    9.3482 8.3785e+09
    9.3606 8.4415e+09
     9.373 8.5048e+09
    9.3854 8.5684e+09
    9.3978 8.6324e+09
    9.4102 8.6967e+09
    9.4226 8.7614e+09
     9.435 8.8264e+09
    9.4474 8.8918e+09
    9.4598 8.9574e+09
    9.4722 9.0234e+09
    9.4846 9.0898e+09
     9.497 9.1565e+09
    9.5094 9.2235e+09
    9.5218 9.2909e+09
    9.5342 9.3587e+09
    9.5466 9.4268e+09
     9.559 9.4952e+09
    9.5714  9.564e+09
    9.5838 9.6332e+09
    9.5962 9.7026e+09
    9.6086 9.7725e+09
     9.621 9.8427e+09
    9.6333 9.9132e+09
    9.6457 9.9841e+09
    9.6581 1.0055e+10
    9.6705 1.0127e+10
    9.6829 1.0199e+10
    9.6953 1.0271e+10
    9.7077 1.0344e+10
    9.7201 1.0417e+10
    9.7325  1.049e+10
    9.7449 1.0564e+10
    9.7573 1.0638e+10
    9.7697 1.0713e+10
    9.7821 1.0788e+10
    9.7945 1.0863e+10
    9.8069 1.0939e+10
    9.8193 1.1015e+10
    9.8317 1.1091e+10
    9.8441 1.1168e+10
    9.8565 1.1245e+10
    9.8689 1.1322e+10
    9.8813   1.14e+10
    9.8937 1.1478e+10
    9.9061 1.1557e+10
    9.9185 1.1636e+10
    9.9309 1.1715e+10
    9.9433 1.1795e+10
    9.9557 1.1875e+10
    9.9681 1.1955e+10
    9.9805 1.2036e+10
    9.9929 1.2117e+10
    10.005 1.2199e+10
    10.018 1.2281e+10
     10.03 1.2363e+10
    10.042 1.2446e+10
    10.055 1.2529e+10
    10.067 1.2612e+10
     10.08 1.2696e+10
    10.092 1.2781e+10
    10.104 1.2865e+10
    10.117  1.295e+10
    10.129 1.3036e+10
    10.142 1.3121e+10
    10.154 1.3208e+10
    10.166 1.3294e+10
    10.179 1.3381e+10
    10.191 1.3469e+10
    10.204 1.3556e+10
    10.216 1.3645e+10
    10.228 1.3733e+10
    10.241 1.3822e+10
    10.253 1.3911e+10
    10.266 1.4001e+10
    10.278 1.4091e+10
     10.29 1.4182e+10
    10.303 1.4273e+10
    10.315 1.4364e+10
    10.328 1.4456e+10
     10.34 1.4548e+10
    10.352 1.4641e+10
    10.365 1.4734e+10
    10.377 1.4827e+10
     10.39 1.4921e+10
    10.402 1.5015e+10
    10.414  1.511e+10
    10.427 1.5205e+10
    10.439   1.53e+10
    10.452 1.5396e+10
    10.464 1.5492e+10
    10.476 1.5589e+10
    10.489 1.5686e+10
    10.501 1.5783e+10
    10.514 1.5881e+10
    10.526  1.598e+10
    10.538 1.6078e+10
    10.551 1.6177e+10
    10.563 1.6277e+10
    10.576 1.6377e+10
    10.588 1.6477e+10
      10.6 1.6578e+10
    10.613 1.6679e+10
    10.625 1.6781e+10
    10.638 1.6883e+10
     10.65 1.6985e+10
    10.662 1.7088e+10
    10.675 1.7192e+10
    10.687 1.7296e+10
      10.7   1.74e+10
    10.712 1.7504e+10
    10.724 1.7609e+10
    10.737 1.7715e+10
    10.749 1.7821e+10
    10.762 1.7927e+10
    10.774 1.8034e+10
    10.786 1.8141e+10
    10.799 1.8249e+10
    10.811 1.8357e+10
    10.824 1.8465e+10
    10.836 1.8574e+10
    10.848 1.8684e+10
    10.861 1.8793e+10
    10.873 1.8904e+10
    10.886 1.9014e+10
    10.898 1.9125e+10
     10.91 1.9237e+10
    10.923 1.9349e+10
    10.935 1.9461e+10
    10.948 1.9574e+10
     10.96 1.9687e+10
    10.972 1.9801e+10
    10.985 1.9915e+10
    10.997  2.003e+10
     11.01 2.0145e+10
    11.022 2.0261e+10
    11.034 2.0376e+10
    11.047 2.0493e+10
    11.059  2.061e+10
    11.072 2.0727e+10
    11.084 2.0845e+10
    11.096 2.0963e+10
    11.109 2.1082e+10
    11.121 2.1201e+10
    11.134  2.132e+10
    11.146  2.144e+10
    11.158 2.1561e+10
    11.171 2.1682e+10
    11.183 2.1803e+10
    11.196 2.1925e+10
    11.208 2.2047e+10
     11.22  2.217e+10
    11.233 2.2293e+10
    11.245 2.2417e+10
    11.258 2.2541e+10
     11.27 2.2665e+10
    11.282  2.279e+10
    11.295 2.2916e+10
    11.307 2.3042e+10
    11.319 2.3168e+10
    11.332 2.3295e+10
    11.344 2.3423e+10
    11.357  2.355e+10
    11.369 2.3679e+10
    11.381 2.3807e+10
    11.394 2.3936e+10
    11.406 2.4066e+10
    11.419 2.4196e+10
    11.431 2.4327e+10
    11.443 2.4458e+10
    11.456 2.4589e+10
    11.468 2.4721e+10
    11.481 2.4854e+10
    11.493 2.4987e+10
    11.505  2.512e+10
    11.518 2.5254e+10
     11.53 2.5389e+10
    11.543 2.5523e+10
    11.555 2.5659e+10
    11.567 2.5794e+10
     11.58 2.5931e+10
    11.592 2.6067e+10
    11.605 2.6204e+10
    11.617 2.6342e+10
    11.629  2.648e+10
    11.642 2.6619e+10
    11.654 2.6758e+10
    11.667 2.6898e+10
    11.679 2.7038e+10
    11.691 2.7178e+10
    11.704 2.7319e+10
    11.716 2.7461e+10
    11.729 2.7603e+10
    11.741 2.7745e+10
    11.753 2.7888e+10
    11.766 2.8032e+10
    11.778 2.8176e+10
    11.791  2.832e+10
    11.803 2.8465e+10
    11.815  2.861e+10
    11.828 2.8756e+10
     11.84 2.8903e+10
    11.853 2.9049e+10
    11.865 2.9197e+10
    11.877 2.9345e+10
     11.89 2.9493e+10
    11.902 2.9642e+10
    11.915 2.9791e+10
    11.927 2.9941e+10
    11.939 3.0091e+10
    11.952 3.0242e+10
    11.964 3.0393e+10
    11.977 3.0545e+10
    11.989 3.0697e+10
    12.001  3.085e+10
    12.014 3.1003e+10
    12.026 3.1157e+10
    12.039 3.1311e+10
    12.051 3.1466e+10
    12.063 3.1621e+10
    12.076 3.1777e+10
    12.088 3.1933e+10
    12.101  3.209e+10
    12.113 3.2247e+10
    12.125 3.2405e+10
    12.138 3.2563e+10
     12.15 3.2722e+10
    12.163 3.2881e+10
    12.175 3.3041e+10
    12.187 3.3201e+10
      12.2 3.3362e+10
    12.212 3.3523e+10
    12.225 3.3685e+10
    12.237 3.3847e+10
    12.249  3.401e+10
    12.262 3.4173e+10
    12.274 3.4337e+10
    12.287 3.4501e+10
    12.299 3.4666e+10
    12.311 3.4831e+10
    12.324 3.4997e+10
    12.336 3.5163e+10
    12.349  3.533e+10
    12.361 3.5498e+10
    12.373 3.5666e+10
    12.386 3.5834e+10
    12.398 3.6003e+10
    12.411 3.6172e+10
    12.423 3.6342e+10
    12.435 3.6513e+10
    12.448 3.6683e+10
     12.46 3.6855e+10
    12.473 3.7027e+10
    12.485 3.7199e+10
    12.497 3.7372e+10
     12.51 3.7546e+10
    12.522  3.772e+10
    12.535 3.7895e+10
    12.547 3.8069e+10
    12.559 3.8245e+10
    12.572 3.8421e+10
    12.584 3.8598e+10
    12.597 3.8775e+10
    12.609 3.8953e+10
    12.621 3.9131e+10
    12.634  3.931e+10
    12.646 3.9489e+10
    12.658 3.9669e+10
    12.671 3.9849e+10
    12.683  4.003e+10
    12.696 4.0211e+10
    12.708 4.0393e+10
     12.72 4.0575e+10
    12.733 4.0758e+10
    12.745 4.0941e+10
    12.758 4.1125e+10
     12.77  4.131e+10
    12.782 4.1495e+10
    12.795  4.168e+10
    12.807 4.1866e+10
     12.82 4.2053e+10
    12.832  4.224e+10
    12.844 4.2428e+10
    12.857 4.2616e+10
    12.869 4.2805e+10
    12.882 4.2994e+10
    12.894 4.3183e+10
    12.906 4.3374e+10
    12.919 4.3565e+10
    12.931 4.3756e+10
    12.944 4.3948e+10
    12.956  4.414e+10
    12.968 4.4333e+10
    12.981 4.4527e+10
    12.993 4.4721e+10
    13.006 4.4915e+10
    13.018  4.511e+10
     13.03 4.5306e+10
    13.043 4.5502e+10
    13.055 4.5699e+10
    13.068 4.5896e+10
     13.08 4.6093e+10
    13.092 4.6292e+10
    13.105 4.6491e+10
    13.117  4.669e+10
     13.13  4.689e+10
    13.142 4.7091e+10
    13.154 4.7291e+10
    13.167 4.7493e+10
    13.179 4.7695e+10
    13.192 4.7897e+10
    13.204 4.8101e+10
    13.216 4.8304e+10
    13.229 4.8509e+10
    13.241 4.8713e+10
    13.254 4.8919e+10
    13.266 4.9124e+10
    13.278 4.9331e+10
    13.291 4.9538e+10
    13.303 4.9745e+10
    13.316 4.9953e+10
    13.328 5.0162e+10
     13.34 5.0371e+10
    13.353  5.058e+10
    13.365 5.0791e+10
    13.378 5.1001e+10
     13.39 5.1213e+10
    13.402 5.1424e+10
    13.415 5.1637e+10
    13.427  5.185e+10
     13.44 5.2063e+10
    13.452 5.2277e+10
    13.464 5.2492e+10
    13.477 5.2707e+10
    13.489 5.2922e+10
    13.502 5.3139e+10
    13.514 5.3355e+10
    13.526 5.3573e+10
    13.539  5.379e+10
    13.551 5.4009e+10
    13.564 5.4228e+10
    13.576 5.4447e+10
    13.588 5.4667e+10
    13.601 5.4888e+10
    13.613 5.5109e+10
